FIPS,statecode,countycode,State,County,AGEGRP,TOT_POP,White,Black
49584,48,173,Texas,Glasscock County,12,103,101,1
49585,48,173,Texas,Glasscock County,13,66,65,0
49586,48,173,Texas,Glasscock County,14,73,71,0
49587,48,173,Texas,Glasscock County,15,42,42,0
49588,48,173,Texas,Glasscock County,16,25,25,0
49589,48,173,Texas,Glasscock County,17,27,27,0
49590,48,173,Texas,Glasscock County,18,14,14,0
49596,48,175,Texas,Goliad County,5,401,366,22
49597,48,175,Texas,Goliad County,6,330,293,18
49598,48,175,Texas,Goliad County,7,385,361,16
49599,48,175,Texas,Goliad County,8,403,371,19
49600,48,175,Texas,Goliad County,9,420,389,24
49601,48,175,Texas,Goliad County,10,440,404,20
49602,48,175,Texas,Goliad County,11,530,496,21
49603,48,175,Texas,Goliad County,12,620,575,32
49604,48,175,Texas,Goliad County,13,592,559,23
49605,48,175,Texas,Goliad County,14,544,512,25
49606,48,175,Texas,Goliad County,15,380,353,16
49607,48,175,Texas,Goliad County,16,270,258,10
49608,48,175,Texas,Goliad County,17,197,185,7
49609,48,175,Texas,Goliad County,18,203,185,16
49615,48,177,Texas,Gonzales County,5,1274,1120,104
49616,48,177,Texas,Gonzales County,6,1285,1120,108
49617,48,177,Texas,Gonzales County,7,1248,1094,106
49618,48,177,Texas,Gonzales County,8,1172,1040,83
49619,48,177,Texas,Gonzales County,9,1143,1014,82
49620,48,177,Texas,Gonzales County,10,1217,1087,74
49621,48,177,Texas,Gonzales County,11,1318,1174,103
49622,48,177,Texas,Gonzales County,12,1406,1254,104
49623,48,177,Texas,Gonzales County,13,1260,1132,107
49624,48,177,Texas,Gonzales County,14,1027,950,60
49625,48,177,Texas,Gonzales County,15,795,749,30
49626,48,177,Texas,Gonzales County,16,667,607,52
49627,48,177,Texas,Gonzales County,17,463,423,31
49628,48,177,Texas,Gonzales County,18,418,381,32
49634,48,179,Texas,Gray County,5,1282,1149,59
49635,48,179,Texas,Gray County,6,1510,1325,126
49636,48,179,Texas,Gray County,7,1601,1420,109
49637,48,179,Texas,Gray County,8,1537,1359,126
49638,48,179,Texas,Gray County,9,1451,1288,122
49639,48,179,Texas,Gray County,10,1535,1342,143
49640,48,179,Texas,Gray County,11,1365,1218,98
49641,48,179,Texas,Gray County,12,1436,1294,93
49642,48,179,Texas,Gray County,13,1273,1178,54
49643,48,179,Texas,Gray County,14,1050,989,32
49644,48,179,Texas,Gray County,15,830,770,25
49645,48,179,Texas,Gray County,16,641,602,22
49646,48,179,Texas,Gray County,17,487,467,7
49647,48,179,Texas,Gray County,18,460,443,10
49653,48,181,Texas,Grayson County,5,7738,6502,623
49654,48,181,Texas,Grayson County,6,8066,6908,608
49655,48,181,Texas,Grayson County,7,7590,6650,495
49656,48,181,Texas,Grayson County,8,7386,6453,511
49657,48,181,Texas,Grayson County,9,7248,6457,396
49658,48,181,Texas,Grayson County,10,7841,7079,416
49659,48,181,Texas,Grayson County,11,8678,7817,500
49660,48,181,Texas,Grayson County,12,9260,8365,528
49661,48,181,Texas,Grayson County,13,8362,7592,461
49662,48,181,Texas,Grayson County,14,7444,6874,357
49663,48,181,Texas,Grayson County,15,5556,5164,217
49664,48,181,Texas,Grayson County,16,3867,3640,137
49665,48,181,Texas,Grayson County,17,2765,2623,83
49666,48,181,Texas,Grayson County,18,2514,2399,73
49672,48,183,Texas,Gregg County,5,8671,6138,2064
49673,48,183,Texas,Gregg County,6,8717,6402,1935
49674,48,183,Texas,Gregg County,7,8279,6184,1747
49675,48,183,Texas,Gregg County,8,7710,5645,1710
49676,48,183,Texas,Gregg County,9,6816,5043,1465
49677,48,183,Texas,Gregg County,10,7173,5321,1565
49678,48,183,Texas,Gregg County,11,7514,5654,1578
49679,48,183,Texas,Gregg County,12,8041,6124,1671
49680,48,183,Texas,Gregg County,13,7058,5499,1357
49681,48,183,Texas,Gregg County,14,5981,4779,1060
49682,48,183,Texas,Gregg County,15,4149,3472,576
49683,48,183,Texas,Gregg County,16,3215,2705,452
49684,48,183,Texas,Gregg County,17,2416,2097,283
49685,48,183,Texas,Gregg County,18,2534,2197,294
49691,48,185,Texas,Grimes County,5,1710,1280,367
49692,48,185,Texas,Grimes County,6,1735,1343,340
49693,48,185,Texas,Grimes County,7,1685,1337,315
49694,48,185,Texas,Grimes County,8,1626,1295,304
49695,48,185,Texas,Grimes County,9,1717,1371,290
49696,48,185,Texas,Grimes County,10,1792,1472,276
49697,48,185,Texas,Grimes County,11,1969,1512,388
49698,48,185,Texas,Grimes County,12,2044,1690,314
49699,48,185,Texas,Grimes County,13,1883,1573,269
49700,48,185,Texas,Grimes County,14,1733,1491,210
49701,48,185,Texas,Grimes County,15,1258,1126,103
49702,48,185,Texas,Grimes County,16,798,711,79
49703,48,185,Texas,Grimes County,17,485,410,62
49704,48,185,Texas,Grimes County,18,482,399,71
49710,48,187,Texas,Guadalupe County,5,9634,8096,901
49711,48,187,Texas,Guadalupe County,6,9232,8070,629
49712,48,187,Texas,Guadalupe County,7,10520,9264,738
49713,48,187,Texas,Guadalupe County,8,10738,9246,898
49714,48,187,Texas,Guadalupe County,9,10737,9209,959
49715,48,187,Texas,Guadalupe County,10,10804,9198,1083
49716,48,187,Texas,Guadalupe County,11,10563,8922,1138
49717,48,187,Texas,Guadalupe County,12,9628,8340,867
49718,48,187,Texas,Guadalupe County,13,8246,7235,682
49719,48,187,Texas,Guadalupe County,14,7227,6505,434
49720,48,187,Texas,Guadalupe County,15,5464,4982,313
49721,48,187,Texas,Guadalupe County,16,3580,3258,198
49722,48,187,Texas,Guadalupe County,17,2455,2271,112
49723,48,187,Texas,Guadalupe County,18,2328,2136,121
49729,48,189,Texas,Hale County,5,2788,2438,234
49730,48,189,Texas,Hale County,6,2440,2121,231
49731,48,189,Texas,Hale County,7,2259,2034,152
49732,48,189,Texas,Hale County,8,2076,1879,127
49733,48,189,Texas,Hale County,9,1883,1685,116
49734,48,189,Texas,Hale County,10,1988,1823,98
49735,48,189,Texas,Hale County,11,2032,1846,120
49736,48,189,Texas,Hale County,12,1980,1820,105
49737,48,189,Texas,Hale County,13,1721,1588,89
49738,48,189,Texas,Hale County,14,1385,1293,50
49739,48,189,Texas,Hale County,15,1094,1017,42
49740,48,189,Texas,Hale County,16,802,755,31
49741,48,189,Texas,Hale County,17,643,607,17
49742,48,189,Texas,Hale County,18,556,516,26
49748,48,191,Texas,Hall County,5,181,163,8
49749,48,191,Texas,Hall County,6,164,137,19
49750,48,191,Texas,Hall County,7,140,115,15
49751,48,191,Texas,Hall County,8,165,150,9
49752,48,191,Texas,Hall County,9,140,128,10
49753,48,191,Texas,Hall County,10,165,145,20
49754,48,191,Texas,Hall County,11,203,184,14
49755,48,191,Texas,Hall County,12,200,178,19
49756,48,191,Texas,Hall County,13,235,211,15
49757,48,191,Texas,Hall County,14,198,179,18
49758,48,191,Texas,Hall County,15,180,165,11
49759,48,191,Texas,Hall County,16,144,124,15
49760,48,191,Texas,Hall County,17,106,102,2
49761,48,191,Texas,Hall County,18,96,90,4
49767,48,193,Texas,Hamilton County,5,417,367,14
49768,48,193,Texas,Hamilton County,6,429,402,8
49769,48,193,Texas,Hamilton County,7,380,353,9
49770,48,193,Texas,Hamilton County,8,386,369,5
49771,48,193,Texas,Hamilton County,9,442,415,4
49772,48,193,Texas,Hamilton County,10,432,409,7
49773,48,193,Texas,Hamilton County,11,520,491,5
49774,48,193,Texas,Hamilton County,12,616,594,3
49775,48,193,Texas,Hamilton County,13,589,573,0
49776,48,193,Texas,Hamilton County,14,581,567,5
49777,48,193,Texas,Hamilton County,15,531,521,0
49778,48,193,Texas,Hamilton County,16,413,407,0
49779,48,193,Texas,Hamilton County,17,320,319,0
49780,48,193,Texas,Hamilton County,18,318,313,0
49786,48,195,Texas,Hansford County,5,377,360,4
49787,48,195,Texas,Hansford County,6,325,307,3
49788,48,195,Texas,Hansford County,7,278,264,4
49789,48,195,Texas,Hansford County,8,304,286,6
49790,48,195,Texas,Hansford County,9,339,322,2
49791,48,195,Texas,Hansford County,10,320,314,2
49792,48,195,Texas,Hansford County,11,373,363,3
49793,48,195,Texas,Hansford County,12,331,319,4
49794,48,195,Texas,Hansford County,13,293,286,2
49795,48,195,Texas,Hansford County,14,242,231,2
49796,48,195,Texas,Hansford County,15,190,186,2
49797,48,195,Texas,Hansford County,16,162,159,1
49798,48,195,Texas,Hansford County,17,123,119,0
49799,48,195,Texas,Hansford County,18,103,100,1
49805,48,197,Texas,Hardeman County,5,178,156,12
49806,48,197,Texas,Hardeman County,6,169,150,11
49807,48,197,Texas,Hardeman County,7,243,216,12
49808,48,197,Texas,Hardeman County,8,248,224,15
49809,48,197,Texas,Hardeman County,9,229,195,19
49810,48,197,Texas,Hardeman County,10,241,226,11
49811,48,197,Texas,Hardeman County,11,265,235,21
49812,48,197,Texas,Hardeman County,12,261,240,17
49813,48,197,Texas,Hardeman County,13,287,269,14
49814,48,197,Texas,Hardeman County,14,225,210,8
49815,48,197,Texas,Hardeman County,15,195,175,10
49816,48,197,Texas,Hardeman County,16,143,135,7
49817,48,197,Texas,Hardeman County,17,102,97,3
49818,48,197,Texas,Hardeman County,18,101,87,12
49824,48,199,Texas,Hardin County,5,3127,2824,212
49825,48,199,Texas,Hardin County,6,3489,3189,210
49826,48,199,Texas,Hardin County,7,3501,3220,179
49827,48,199,Texas,Hardin County,8,3644,3382,176
49828,48,199,Texas,Hardin County,9,3307,3066,162
49829,48,199,Texas,Hardin County,10,3590,3356,141
49830,48,199,Texas,Hardin County,11,3793,3493,208
49831,48,199,Texas,Hardin County,12,4014,3699,226
49832,48,199,Texas,Hardin County,13,3615,3355,202
49833,48,199,Texas,Hardin County,14,3212,2994,165
49834,48,199,Texas,Hardin County,15,2269,2116,116
49835,48,199,Texas,Hardin County,16,1596,1508,66
49836,48,199,Texas,Hardin County,17,1093,1040,45
49837,48,199,Texas,Hardin County,18,967,896,48
49843,48,201,Texas,Harris County,5,321897,217825,70935
49844,48,201,Texas,Harris County,6,375297,252848,78996
49845,48,201,Texas,Harris County,7,368570,253507,72679
49846,48,201,Texas,Harris County,8,339442,235897,66735
49847,48,201,Texas,Harris County,9,312394,218483,59348
49848,48,201,Texas,Harris County,10,297310,209326,56202
49849,48,201,Texas,Harris County,11,279558,197800,54160
49850,48,201,Texas,Harris County,12,269191,191669,52991
49851,48,201,Texas,Harris County,13,224076,159620,43453
49852,48,201,Texas,Harris County,14,170333,121539,31921
49853,48,201,Texas,Harris County,15,109244,79441,19378
49854,48,201,Texas,Harris County,16,71585,51966,12762
49855,48,201,Texas,Harris County,17,47895,35704,8254
49856,48,201,Texas,Harris County,18,48771,37946,7455
49862,48,203,Texas,Harrison County,5,4181,2898,1116
49863,48,203,Texas,Harrison County,6,4001,2987,877
49864,48,203,Texas,Harrison County,7,4079,3083,837
49865,48,203,Texas,Harrison County,8,4070,3104,820
49866,48,203,Texas,Harrison County,9,3804,2926,732
49867,48,203,Texas,Harrison County,10,4010,3098,791
49868,48,203,Texas,Harrison County,11,4400,3291,988
49869,48,203,Texas,Harrison County,12,4663,3548,1002
49870,48,203,Texas,Harrison County,13,4165,3153,919
49871,48,203,Texas,Harrison County,14,3687,2812,782
49872,48,203,Texas,Harrison County,15,2615,2046,523
